temp,filtered temp,hum,filtered hum,,1-500,,,
26.2,26.74,39,38.97,,,,,
26.2,26.73,39,38.97,,,,,
26.2,26.73,39,38.97,,,,,
26.2,26.73,39,38.97,,,,,
26.2,26.73,39,38.97,,,,,
26.2,26.73,39,38.97,,,,,
26.2,26.73,39,38.97,,,,,
26.2,26.73,39,38.97,,,,,
26.2,26.73,39,38.97,,,,,
26.2,26.73,39,38.97,,,,,
26.2,26.72,39,38.97,,,,,
26.2,26.72,39,38.97,,,,,
26.2,26.72,39,38.97,,,,,
26.2,26.72,39,38.97,,,,,
26.2,26.72,39,38.97,,,,,
26.2,26.72,39,38.97,,,,,
26.2,26.72,39,38.97,,,,,
26.2,26.72,39,38.97,,,,,
26.2,26.72,39,38.97,,,,,
26.2,26.71,39,38.97,,,,,
26.2,26.71,39,38.97,,,,,
26.2,26.71,39,38.97,,,,,
26.2,26.71,39,38.97,,,,,
26.2,26.71,39,38.97,,,,,
26.2,26.71,39,38.97,,,,,
26.2,26.71,39,38.97,,,,,
26.2,26.71,39,38.97,,,,,
26.2,26.71,39,38.97,,,,,
26.2,26.7,39,38.97,,,,,
26.2,26.7,39,38.97,,,,,
26.2,26.7,39,38.97,,,,,
26.2,26.7,39,38.97,,,,,
26.2,26.7,39,38.97,,,,,
26.2,26.7,39,38.97,,,,,
26.2,26.7,39,38.97,,,,,
26.2,26.7,39,38.97,,,,,
26.2,26.7,39,38.97,,,,,
26.2,26.7,39,38.97,,,,,
26.2,26.69,39,38.97,,,,,
26.2,26.69,39,38.97,,,,,
26.2,26.69,39,38.97,,,,,
26.2,26.69,39,38.97,,,,,
26.2,26.69,39,38.97,,,,,
26.2,26.69,39,38.97,,,,,
26.2,26.69,39,38.97,,,,,
26.2,26.69,39,38.97,,,,,
26.2,26.69,39,38.97,,,,,
26.2,26.68,39,38.97,,,,,
26.2,26.68,39,38.97,,,,,
26.2,26.68,39,38.97,,,,,
26.2,26.68,39,38.97,,,,,
26.2,26.68,39,38.97,,,,,
26.2,26.68,39,38.97,,,,,
26.2,26.68,39,38.97,,,,,
26.2,26.68,39,38.97,,,,,
26.2,26.68,39,38.97,,,,,
26.2,26.68,39,38.97,,,,,
26.2,26.67,39,38.97,,,,,
26.2,26.67,39,38.97,,,,,
26.2,26.67,39,38.97,,,,,
26.2,26.67,39,38.97,,,,,
26.2,26.67,39,38.97,,,,,
26.2,26.67,39,38.97,,,,,
26.2,26.67,39,38.97,,,,,
26.2,26.67,39,38.97,,,,,
26.2,26.67,39,38.97,,,,,
26.2,26.67,39,38.97,,,,,
26.2,26.66,39,38.97,,,,,
26.2,26.66,39,38.97,,,,,
26.2,26.66,39,38.97,,,,,
26.2,26.66,39,38.97,,,,,
26.2,26.66,39,38.97,,,,,
26.2,26.66,39,38.97,,,,,
26.2,26.66,39,38.97,,,,,
26.2,26.66,39,38.97,,,,,
26.2,26.66,39,38.97,,,,,
26.2,26.66,39,38.97,,,,,
26.2,26.65,39,38.97,,,,,
26.2,26.65,39,38.97,,,,,
26.2,26.65,39,38.97,,,,,
26.2,26.65,39,38.97,,,,,
26.2,26.65,39,38.97,,,,,
26.2,26.65,39,38.97,,,,,
26.2,26.65,39,38.97,,,,,
26.2,26.65,39,38.97,,,,,
26.2,26.65,39,38.97,,,,,
26.2,26.65,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.64,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.63,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.62,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.61,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.6,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.59,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.58,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.57,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.56,39,38.97,,,,,
26.2,26.55,39,38.97,,,,,
26.2,26.55,39,38.97,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.55,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.54,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.53,39,38.98,,,,,
26.2,26.52,39,38.98,,,,,
26.2,26.52,39,38.98,,0.213196563,0.142111185,0,0.004982685
26.2,26.52,39,38.98,,,,,
26.2,26.52,39,38.98,,,,,
26.2,26.52,39,38.98,,,,,
26.2,26.52,39,38.98,,,,,
26.2,26.52,39,38.98,,,,,
26.1,26.52,39,38.98,,,,,
25.9,26.52,39,38.98,,,,,
25.8,26.52,39,38.98,,,,,
25.8,26.52,39,38.98,,,,,
25.8,26.51,39,38.98,,,,,
25.8,26.51,39,38.98,,,,,
25.8,26.51,39,38.98,,,,,
25.8,26.51,39,38.98,,,,,
25.8,26.51,39,38.98,,,,,
25.8,26.51,39,38.98,,,,,
25.8,26.51,39,38.98,,,,,
25.8,26.5,39,38.98,,,,,
25.8,26.5,39,38.98,,,,,
25.8,26.5,39,38.98,,,,,
25.8,26.5,39,38.98,,,,,
25.8,26.5,39,38.98,,,,,
25.8,26.5,39,38.98,,,,,
25.8,26.49,39,38.98,,,,,
25.8,26.49,39,38.98,,,,,
25.8,26.49,39,38.98,,,,,
25.8,26.49,39,38.98,,,,,
25.8,26.49,39,38.98,,,,,
25.8,26.49,39,38.98,,,,,
25.8,26.49,39,38.98,,,,,
25.8,26.48,39,38.98,,,,,
25.8,26.48,39,38.98,,,,,
25.8,26.48,39,38.98,,,,,
25.8,26.48,39,38.98,,,,,
25.8,26.48,39,38.98,,,,,
25.9,26.48,39,38.98,,,,,
26,26.48,39,38.98,,,,,
26.1,26.48,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.47,39,38.98,,,,,
26.2,26.46,39,38.98,,,,,
26.2,26.46,39,38.98,,,,,
26.2,26.46,39,38.98,,,,,
26.2,26.46,39,38.98,,,,,
26,26.46,39,38.98,,,,,
25.8,26.46,39,38.98,,,,,
25.8,26.46,39,38.98,,,,,
25.8,26.46,39,38.98,,,,,
25.8,26.46,39,38.98,,,,,
25.8,26.45,39,38.98,,,,,
25.8,26.45,39,38.98,,,,,
25.8,26.45,39,38.98,,,,,
25.8,26.45,39,38.98,,,,,
25.8,26.45,39,38.98,,,,,
25.8,26.45,39,38.98,,,,,
25.8,26.45,39,38.98,,,,,
25.8,26.45,39,38.98,,,,,
25.8,26.44,39,38.98,,,,,
25.8,26.44,39,38.98,,,,,
25.8,26.44,39,38.98,,,,,
25.8,26.44,39,38.98,,,,,
25.8,26.44,39,38.98,,,,,
25.8,26.44,39,38.98,,,,,
25.8,26.44,39,38.98,,,,,
25.8,26.43,39,38.98,,,,,
25.8,26.43,39,38.98,,,,,
25.8,26.43,39,38.98,,,,,
25.8,26.43,39,38.98,,,,,
25.8,26.43,39,38.98,,,,,
25.8,26.43,39,38.98,,,,,
25.8,26.43,39,38.98,,,,,
25.8,26.42,39,38.98,,,,,
25.8,26.42,39,38.98,,,,,
25.8,26.42,39,38.98,,,,,
25.8,26.42,39,38.98,,,,,
25.8,26.42,39,38.98,,,,,
25.8,26.42,39,38.98,,,,,
25.8,26.42,39,38.98,,,,,
25.8,26.41,39,38.98,,,,,
25.8,26.41,39,38.98,,,,,
25.8,26.41,39,38.98,,,,,
25.8,26.41,39,38.98,,,,,
25.8,26.41,39,38.98,,,,,
25.8,26.41,39,38.98,,,,,
25.8,26.41,39,38.98,,,,,
25.8,26.41,39,38.98,,,,,
25.8,26.4,39,38.98,,,,,
25.8,26.4,39,38.98,,,,,
25.8,26.4,39,38.98,,,,,
25.8,26.4,39,38.98,,,,,
25.8,26.4,39,38.98,,,,,
26,26.4,39,38.98,,,,,
26.1,26.4,39,38.98,,,,,
26.2,26.4,39,38.98,,,,,
26.2,26.4,39,38.98,,,,,
26.2,26.4,39,38.98,,,,,
26.2,26.4,39,38.98,,,,,
26.2,26.4,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.39,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.38,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.37,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,39,38.98,,,,,
26.2,26.36,38,38.98,,,,,
26.2,26.36,38,38.98,,,,,
26.2,26.36,38,38.98,,,,,
26.2,26.36,38,38.98,,,,,
26.2,26.36,38,38.98,,,,,
26.2,26.36,38,38.98,,,,,
26.2,26.36,38,38.97,,,,,
26.2,26.36,39,38.97,,,,,
26.2,26.36,39,38.97,,,,,
26.2,26.36,39,38.97,,,,,
26.2,26.36,39,38.97,,,,,
26.2,26.36,39,38.97,,,,,
26.2,26.36,39,38.97,,,,,
26.2,26.36,39,38.97,,,,,
26.2,26.36,39,38.97,,,,,
26.2,26.36,39,38.97,,,,,
26.2,26.36,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,38,38.97,,,,,
26.2,26.35,38,38.97,,,,,
26.2,26.35,38,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,39,38.97,,,,,
26.2,26.35,38,38.97,,,,,
26.2,26.35,38,38.97,,,,,
26.2,26.34,38,38.97,,,,,
26.2,26.34,38,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,39,38.97,,,,,
26.2,26.34,38,38.97,,,,,
26.2,26.34,38,38.97,,,,,
26.2,26.34,38,38.97,,,,,
26.2,26.33,38,38.97,,,,,
26.2,26.33,38,38.97,,,,,
26.2,26.33,38,38.97,,,,,
26.2,26.33,38,38.97,,,,,
26.2,26.33,38,38.97,,,,,
26.2,26.33,38,38.97,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.96,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.95,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.33,38,38.94,,,,,
26.2,26.32,38,38.94,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.93,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.92,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.91,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.9,,,,,
26.2,26.32,38,38.89,,,,,
26.2,26.31,38,38.89,,,,,
26.2,26.31,38,38.89,,,,,
26.2,26.31,38,38.89,,,,,
26.2,26.31,38,38.89,,,,,
26.2,26.31,38,38.89,,,,,
26.2,26.31,38,38.89,,,,,
26.2,26.31,38,38.89,,,,,
26.2,26.31,38,38.89,,,,,
26.2,26.31,38,38.89,,,,,
26.2,26.31,38,38.89,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,39,38.88,,,,,
26.2,26.31,39,38.88,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,38,38.88,,,,,
26.2,26.31,38,38.87,,,,,
26.2,26.31,38,38.87,,,,,
26.2,26.31,38,38.87,,,,,
26.2,26.31,38,38.87,,,,,
26.2,26.31,38,38.87,,,,,
26.2,26.31,38,38.87,,,,,
26.2,26.31,38,38.87,,,,,
26.2,26.31,38,38.87,,,,,
26.3,26.31,38,38.87,,,,,
26.3,26.31,38,38.87,,,,,
26.3,26.31,38,38.87,,,,,
26.3,26.31,38,38.86,,,,,
26.3,26.31,38,38.86,,,,,
26.3,26.31,38,38.86,,,,,
26.3,26.31,38,38.86,,,,,
26.3,26.31,38,38.86,,,,,
26.3,26.31,38,38.86,,,,,
26.3,26.31,38,38.86,,,,,
26.3,26.31,38,38.86,,,,,
26.3,26.31,38,38.86,,,,,
26.3,26.31,38,38.86,,,,,
26.3,26.31,38,38.85,,,,,
26.3,26.31,38,38.85,,,,,
26.3,26.31,38,38.85,,,,,
26.2,26.31,38,38.85,,,,,
26.2,26.31,38,38.85,,,,,
26.3,26.31,38,38.85,,,,,
26.3,26.31,38,38.85,,,,,
26.3,26.31,38,38.85,,,,,
26.3,26.31,38,38.85,,,,,
26.2,26.31,38,38.85,,,,,
26.2,26.31,38,38.84,,,,,
26.2,26.31,38,38.84,,,,,
26.2,26.31,38,38.84,,,,,
26.2,26.31,38,38.84,,,,,
26.2,26.31,38,38.84,,,,,
26.2,26.31,38,38.84,,,,,
26.2,26.31,38,38.84,,,,,
26.2,26.31,38,38.84,,,,,
26.2,26.31,38,38.84,,,,,
26.2,26.31,38,38.84,,,,,
26.2,26.31,38,38.83,,,,,
26.2,26.31,38,38.83,,,,,
26.2,26.31,38,38.83,,,,,
26.2,26.31,38,38.83,,,,,
26.2,26.31,38,38.83,,,,,
26.2,26.31,38,38.83,,,,,
26.2,26.31,38,38.83,,,,,
26.2,26.31,38,38.83,,,,,
26.2,26.31,38,38.83,,,,,
26.3,26.31,38,38.83,,,,,
26.3,26.31,38,38.82,,,,,
26.3,26.31,38,38.82,,,,,
26.3,26.31,38,38.82,,,,,
26.2,26.31,38,38.82,,,,,
26.2,26.31,38,38.82,,,,,
26.3,26.31,38,38.82,,,,,
26.2,26.31,38,38.82,,,,,
26.2,26.31,38,38.82,,,,,
26.2,26.3,38,38.82,,,,,
26.2,26.3,38,38.81,,,,,
26.2,26.3,38,38.81,,,,,
26.2,26.3,38,38.81,,,,,
26.2,26.3,38,38.81,,,,,
26.2,26.3,38,38.81,,,,,
26.2,26.3,38,38.81,,,,,
26.2,26.3,38,38.81,,,,,
26.2,26.3,38,38.81,,,,,
26.2,26.3,38,38.81,,,,,
26.2,26.3,38,38.81,,,,,
26.2,26.3,38,38.8,,,,,
26.2,26.3,38,38.8,,,,,
26.2,26.3,38,38.8,,,,,
26.2,26.3,38,38.8,,,,,
26.2,26.3,38,38.8,,,,,
26.2,26.3,38,38.8,,,,,
26.2,26.3,38,38.8,,,,,
26.2,26.3,38,38.8,,,,,
26.2,26.3,38,38.8,,,,,
26.2,26.3,38,38.79,,,,,
